Rule,B_min,B_max,S_min,S_max,Died,Exploded,Chaos,Unique_Gliders,Unique_Oscillators_Total,P1_Count,P2_Count,P3_Count,P4_Count,P5_Count,P6_Count,P7_Count,P8_Count,P9_Count,P10_Count
B8-11/S1-14,8,11,1,14,232,0,0,0,1289,1143,146,0,0,0,0,0,0,0,0
B9-12/S2-12,9,12,2,12,304,0,0,0,1289,786,498,0,5,0,0,0,0,0,0
B9-13/S2-6,9,13,2,6,285,0,0,0,1289,591,560,54,48,2,30,0,2,0,0
B9-14/S2-16,9,14,2,16,282,0,0,0,1289,939,350,0,0,0,0,0,0,0,0
B12/S2-14,12,12,2,14,299,0,0,0,1289,897,392,0,0,0,0,0,0,0,0
B13/S2-14,13,13,2,14,302,0,0,0,1289,898,391,0,0,0,0,0,0,0,0
B16/S2-13,16,16,2,13,279,0,0,0,1289,857,432,0,0,0,0,0,0,0,0
B5/S0-1,5,5,0,1,81,0,0,0,1288,804,463,0,2,0,8,1,9,0,1
B7/S2-13,7,7,2,13,293,0,0,0,1288,953,335,0,0,0,0,0,0,0,0
B7-11/S2-6,7,11,2,6,272,0,0,0,1288,127,819,28,278,0,21,0,3,0,2
B7-15/S2-6,7,15,2,6,266,0,0,0,1288,137,1014,17,103,0,15,0,2,0,0
B8-11/S2-6,8,11,2,6,296,0,0,0,1288,186,635,86,235,8,97,1,14,0,4
B9-14/S2-7,9,14,2,7,269,0,0,0,1288,451,785,5,43,0,3,0,0,0,1
B10-14/S2-13,10,14,2,13,289,0,0,0,1288,579,705,0,4,0,0,0,0,0,0
B13-15/S2-15,13,15,2,15,318,0,0,0,1288,886,402,0,0,0,0,0,0,0,0
B7-10/S1-15,7,10,1,15,220,0,0,0,1287,762,525,0,0,0,0,0,0,0,0
B7-16/S1-12,7,16,1,12,217,0,0,0,1287,402,885,0,0,0,0,0,0,0,0
B8/S2-10,8,8,2,10,281,0,0,0,1287,953,332,0,2,0,0,0,0,0,0
B9-13/S1-5,9,13,1,5,212,0,0,0,1287,853,393,6,30,0,4,0,1,0,0
B10-14/S2-6,10,14,2,6,304,0,0,0,1287,571,467,99,95,0,51,0,0,0,0
B10-14/S2-7,10,14,2,7,326,0,0,0,1287,462,753,29,22,0,18,1,0,2,0
B13-14/S1-5,13,14,1,5,229,0,0,0,1287,839,448,0,0,0,0,0,0,0,0
B15/S2-6,15,15,2,6,280,0,0,0,1287,842,445,0,0,0,0,0,0,0,0
B15-16/S1-5,15,16,1,5,262,0,0,0,1287,861,426,0,0,0,0,0,0,0,0
B7-11/S2-8,7,11,2,8,282,0,0,0,1286,265,933,1,84,0,1,0,1,0,1
B11-14/S2-16,11,14,2,16,304,0,0,0,1286,888,398,0,0,0,0,0,0,0,0
B11-16/S1-5,11,16,1,5,219,0,0,0,1286,870,415,1,0,0,0,0,0,0,0
B12-14/S2-7,12,14,2,7,285,0,0,0,1286,703,555,7,20,0,1,0,0,0,0
B12-16/S2-14,12,16,2,14,320,0,0,0,1286,796,490,0,0,0,0,0,0,0,0
B7/S2-7,7,7,2,7,305,0,0,0,1285,682,576,1,26,0,0,0,0,0,0
B7-13/S0-16,7,13,0,16,16,0,0,0,1285,1285,0,0,0,0,0,0,0,0,0
B8/S2-13,8,8,2,13,320,0,0,0,1285,751,534,0,0,0,0,0,0,0,0
B8-14/S1-13,8,14,1,13,222,0,0,0,1285,519,760,0,6,0,0,0,0,0,0
B8-15/S1-5,8,15,1,5,235,0,0,0,1285,471,660,71,17,0,59,0,2,0,0
B9-10/S2-6,9,10,2,6,310,0,0,0,1285,584,462,107,67,8,42,2,2,0,3
B9-10/S2-11,9,10,2,11,298,0,0,0,1285,797,484,0,4,0,0,0,0,0,0
B10-15/S2-12,10,15,2,12,289,0,0,0,1285,566,715,1,3,0,0,0,0,0,0
B11/S2-16,11,11,2,16,299,0,0,0,1285,906,379,0,0,0,0,0,0,0,0
B14/S2-14,14,14,2,14,286,0,0,0,1285,871,414,0,0,0,0,0,0,0,0
B14-15/S2-10,14,15,2,10,286,0,0,0,1285,836,416,25,0,0,8,0,0,0,0
B7-15/S2-7,7,15,2,7,284,0,0,0,1284,125,1133,5,17,0,4,0,0,0,0
B8-9/S2-10,8,9,2,10,281,0,0,0,1284,951,327,0,6,0,0,0,0,0,0
B8-12/S2-8,8,12,2,8,270,0,0,0,1284,165,1022,14,73,0,10,0,0,0,0
B10-12/S2-10,10,12,2,10,280,0,0,0,1284,496,723,14,32,1,13,0,2,0,2
B12-16/S2-12,12,16,2,12,293,0,0,0,1284,720,559,4,0,0,1,0,0,0,0
B13-15/S2-7,13,15,2,7,293,0,0,0,1284,703,553,1,26,0,1,0,0,0,0
B14/S2-6,14,14,2,6,274,0,0,0,1284,860,424,0,0,0,0,0,0,0,0
B14-16/S2-6,14,16,2,6,281,0,0,0,1284,855,429,0,0,0,0,0,0,0,0
B7-13/S1-14,7,13,1,14,249,0,0,0,1283,1005,278,0,0,0,0,0,0,0,0
B10/S2-12,10,10,2,12,290,0,0,0,1283,889,394,0,0,0,0,0,0,0,0
B10-15/S2-6,10,15,2,6,262,0,0,0,1283,542,483,100,89,0,62,0,0,0,0
B11-12/S2-6,11,12,2,6,294,0,0,0,1283,805,444,19,7,2,6,0,0,0,0
B9-15/S2-12,9,15,2,12,291,0,0,0,1282,595,685,0,2,0,0,0,0,0,0
B10/S2-9,10,10,2,9,312,0,0,0,1282,460,770,20,8,0,22,0,0,0,0
B11-15/S1-5,11,15,1,5,226,0,0,0,1282,886,396,0,0,0,0,0,0,0,0
B12/S2-9,12,12,2,9,310,0,0,0,1282,663,604,7,5,0,3,0,0,0,0
B12-16/S2-6,12,16,2,6,287,0,0,0,1282,834,414,9,21,0,2,0,0,0,0
B14-16/S2-13,14,16,2,13,317,0,0,0,1282,794,488,0,0,0,0,0,0,0,0
B7-12/S2-6,7,12,2,6,302,0,0,0,1281,136,924,23,170,1,24,0,3,0,0
B8-15/S2-6,8,15,2,6,285,0,0,0,1281,178,713,84,200,0,83,0,4,0,1
B13-16/S2-13,13,16,2,13,296,0,0,0,1281,813,468,0,0,0,0,0,0,0,0
B14-15/S2-7,14,15,2,7,263,0,0,0,1281,703,544,0,34,0,0,0,0,0,0
B7-12/S1-14,7,12,1,14,223,0,0,0,1280,1022,258,0,0,0,0,0,0,0,0
B7-16/S1-14,7,16,1,14,197,0,0,0,1280,507,773,0,0,0,0,0,0,0,0
B8/S2-12,8,8,2,12,304,0,0,0,1280,961,319,0,0,0,0,0,0,0,0
B8-13/S1-15,8,13,1,15,203,0,0,0,1280,792,488,0,0,0,0,0,0,0,0
B12-14/S1-5,12,14,1,5,233,0,0,0,1280,880,400,0,0,0,0,0,0,0,0
B14/S1-5,14,14,1,5,261,0,0,0,1280,831,449,0,0,0,0,0,0,0,0
B8-16/S1-12,8,16,1,12,224,0,0,0,1279,397,882,0,0,0,0,0,0,0,0
B9-10/S2-7,9,10,2,7,288,0,0,0,1279,433,584,90,60,9,79,1,10,0,5
B9-12/S2-11,9,12,2,11,288,0,0,0,1279,533,732,0,14,0,0,0,0,0,0
B12/S2-16,12,12,2,16,294,0,0,0,1279,877,402,0,0,0,0,0,0,0,0
B6-15/S1-4,6,15,1,4,228,0,24,0,1278,36,612,204,210,0,150,0,7,0,5
B7-11/S0-1,7,11,0,1,96,0,0,0,1278,643,635,0,0,0,0,0,0,0,0
B7-13/S2-7,7,13,2,7,299,0,0,0,1278,126,1116,1,31,0,4,0,0,0,0
B8-12/S2-9,8,12,2,9,273,0,0,0,1278,178,1034,0,65,0,1,0,0,0,0
B8-15/S1-14,8,15,1,14,231,0,0,0,1278,751,527,0,0,0,0,0,0,0,0
B13-15/S2-9,13,15,2,9,320,0,0,0,1278,766,502,0,10,0,0,0,0,0,0
B7-11/S1-11,7,11,1,11,236,0,0,0,1277,827,429,0,19,0,2,0,0,0,0
B8/S2-16,8,8,2,16,275,0,0,0,1277,967,310,0,0,0,0,0,0,0,0
B8-9/S2-15,8,9,2,15,273,0,0,0,1277,746,531,0,0,0,0,0,0,0,0
B8-14/S2-12,8,14,2,12,290,0,0,0,1277,292,965,0,20,0,0,0,0,0,0
B8-9/S1-5,8,9,1,5,254,0,0,0,1276,464,613,80,43,1,53,0,8,1,5
B12/S2-11,12,12,2,11,297,0,0,0,1276,668,590,11,1,0,6,0,0,0,0
B12-14/S2-6,12,14,2,6,291,0,0,0,1276,826,413,14,19,0,4,0,0,0,0
B7-8/S2-6,7,8,2,6,259,0,0,0,1275,224,693,46,240,2,41,4,7,0,2
B7-9/S1-16,7,9,1,16,242,0,0,0,1275,1275,0,0,0,0,0,0,0,0,0
B7-9/S2-7,7,9,2,7,282,0,0,0,1275,193,905,4,160,0,7,0,5,0,0
B9-10/S2-13,9,10,2,13,297,0,0,0,1275,807,468,0,0,0,0,0,0,0,0
B15/S2-7,15,15,2,7,247,0,0,0,1275,700,545,0,30,0,0,0,0,0,0
B15-16/S2-7,15,16,2,7,296,0,0,0,1275,680,566,1,27,0,1,0,0,0,0
B7-15/S2-8,7,15,2,8,285,0,0,0,1274,147,1124,0,1,0,2,0,0,0,0
B8-16/S1-15,8,16,1,15,205,0,0,0,1274,514,760,0,0,0,0,0,0,0,0
B10-12/S2-9,10,12,2,9,291,0,0,0,1274,358,830,18,31,10,19,0,1,1,4
B10-14/S2-11,10,14,2,11,322,0,0,0,1274,467,796,0,10,0,1,0,0,0,0
B8/S1-5,8,8,1,5,238,0,0,0,1273,466,578,113,25,3,64,2,10,1,3
B8/S2-9,8,8,2,9,295,0,0,0,1273,661,602,1,9,0,0,0,0,0,0
B8-12/S2-6,8,12,2,6,319,0,0,0,1273,189,664,95,227,0,79,0,9,0,0
B8-13/S1-14,8,13,1,14,229,0,0,0,1273,1082,191,0,0,0,0,0,0,0,0
B10-12/S2-7,10,12,2,7,286,0,0,0,1273,472,735,17,22,5,13,0,4,0,4
B7-13/S0-1,7,13,0,1,71,0,0,0,1272,665,607,0,0,0,0,0,0,0,0
B8-9/S2-8,8,9,2,8,295,0,0,0,1272,559,584,29,82,0,15,0,2,0,0
B8-13/S2-11,8,13,2,11,258,0,0,0,1272,297,898,0,77,0,0,0,0,0,0
B11/S2-11,11,11,2,11,296,0,0,0,1272,829,443,0,0,0,0,0,0,0,0
B11-14/S2-7,11,14,2,7,315,0,0,0,1272,652,589,1,28,0,2,0,0,0,0
B14/S2-15,14,14,2,15,281,0,0,0,1272,884,388,0,0,0,0,0,0,0,0
B6/S0-1,6,6,0,1,76,0,0,0,1271,692,558,18,0,0,3,0,0,0,0
B7-8/S2-9,7,8,2,9,295,0,0,0,1271,715,547,0,9,0,0,0,0,0,0
B8-11/S1-5,8,11,1,5,236,0,0,0,1271,475,626,86,22,2,58,0,1,0,0
B8-14/S2-6,8,14,2,6,299,0,0,0,1271,169,658,85,244,0,81,0,7,0,3
B10-11/S2-6,10,11,2,6,275,0,0,0,1271,551,473,101,85,1,54,0,1,0,0
B11-14/S1-4,11,14,1,4,217,0,0,0,1271,1199,66,6,0,0,0,0,0,0,0
B8-9/S2-13,8,9,2,13,279,0,0,0,1270,677,593,0,0,0,0,0,0,0,0
B11-12/S2-5,11,12,2,5,253,0,0,0,1270,601,532,19,106,0,9,0,0,0,0
B7-14/S2-8,7,14,2,8,283,0,0,0,1269,172,1096,0,1,0,0,0,0,0,0
B8-13/S2-9,8,13,2,9,299,0,0,0,1269,185,1058,1,24,0,1,0,0,0,0
B9-10/S2-14,9,10,2,14,295,0,0,0,1269,915,354,0,0,0,0,0,0,0,0
B9-11/S1-5,9,11,1,5,227,0,0,0,1269,810,393,32,13,7,12,0,0,0,1
B9-12/S1-5,9,12,1,5,249,0,0,0,1269,832,374,10,44,0,7,0,0,0,1
B12-16/S2-5,12,16,2,5,304,0,0,0,1269,567,586,7,107,0,2,0,0,0,0
B15/S1-5,15,15,1,5,234,0,0,0,1269,828,441,0,0,0,0,0,0,0,0
B7-8/S2-8,7,8,2,8,265,0,0,0,1268,722,498,3,44,0,1,0,0,0,0
B8-10/S2-11,8,10,2,11,285,0,0,0,1268,660,600,0,7,0,0,0,0,0,0
B8-13/S2-8,8,13,2,8,297,0,0,0,1268,177,1020,18,42,1,10,0,0,0,0
B9-16/S2-6,9,16,2,6,308,0,0,0,1268,583,553,40,61,1,28,0,0,0,0
B12-13/S2-6,12,13,2,6,302,0,0,0,1268,788,443,17,14,0,5,0,0,0,0
B7-13/S2-9,7,13,2,9,286,0,0,0,1267,193,1058,0,16,0,0,0,0,0,0
B8-9/S2-9,8,9,2,9,285,0,0,0,1267,655,579,1,31,0,0,0,0,0,0
B8-16/S2-12,8,16,2,12,277,0,0,0,1267,252,1015,0,0,0,0,0,0,0,0
B7-8/S2-13,7,8,2,13,298,0,0,0,1266,701,565,0,0,0,0,0,0,0,0
B7-10/S1-11,7,10,1,11,248,0,0,0,1266,858,393,0,15,0,0,0,0,0,0
B7-12/S1-12,7,12,1,12,205,0,0,0,1266,749,513,0,4,0,0,0,0,0,0
B8/S2-14,8,8,2,14,268,0,0,0,1266,983,283,0,0,0,0,0,0,0,0
B8-12/S1-14,8,12,1,14,198,0,0,0,1266,1116,150,0,0,0,0,0,0,0,0
B8-13/S2-12,8,13,2,12,266,0,0,0,1266,506,742,0,18,0,0,0,0,0,0
B9-15/S2-6,9,15,2,6,318,0,0,0,1266,588,558,41,51,0,25,0,0,0,0
B10-13/S1-5,10,13,1,5,251,0,0,0,1266,835,406,15,1,0,9,0,0,0,0
B7-15/S0-1,7,15,0,1,87,0,0,0,1265,634,631,0,0,0,0,0,0,0,0
B8-12/S1-15,8,12,1,15,225,0,0,0,1265,805,460,0,0,0,0,0,0,0,0
B11-13/S1-5,11,13,1,5,262,0,0,0,1265,846,418,0,1,0,0,0,0,0,0
B12-16/S1-4,12,16,1,4,251,0,0,0,1265,1169,88,8,0,0,0,0,0,0,0
B14-15/S2-6,14,15,2,6,299,0,0,0,1265,825,440,0,0,0,0,0,0,0,0
B7-9/S2-10,7,9,2,10,277,0,0,0,1264,952,307,0,5,0,0,0,0,0,0
B8-12/S1-5,8,12,1,5,246,0,0,0,1264,474,639,65,19,1,66,0,0,0,0
B8-16/S2-8,8,16,2,8,307,0,0,0,1264,189,1017,21,18,0,19,0,0,0,0
B9-10/S2-15,9,10,2,15,308,0,0,0,1264,806,458,0,0,0,0,0,0,0,0
B9-16/S2-8,9,16,2,8,291,0,0,0,1264,376,807,15,37,0,26,0,0,0,1
B11-16/S2-7,11,16,2,7,292,0,0,0,1264,658,583,2,20,0,1,0,0,0,0
B12/S1-5,12,12,1,5,251,0,0,0,1264,863,399,2,0,0,0,0,0,0,0
B7-10/S2-7,7,10,2,7,303,0,0,0,1263,156,908,4,177,3,9,0,2,0,1
B7-13/S1-15,7,13,1,15,236,0,0,0,1263,732,531,0,0,0,0,0,0,0,0
B7-16/S0-1,7,16,0,1,84,0,0,0,1263,626,637,0,0,0,0,0,0,0,0
B7-16/S2-6,7,16,2,6,282,0,0,0,1263,141,973,23,105,0,18,0,1,0,0
B7-16/S2-10,7,16,2,10,280,0,0,0,1263,221,1042,0,0,0,0,0,0,0,0
B8/S2-11,8,8,2,11,298,0,0,0,1263,759,504,0,0,0,0,0,0,0,0
B8-13/S0-16,8,13,0,16,34,0,0,0,1263,1263,0,0,0,0,0,0,0,0,0
B8-16/S0-16,8,16,0,16,31,0,0,0,1263,1263,0,0,0,0,0,0,0,0,0
B8-16/S2-10,8,16,2,10,272,0,0,0,1263,219,1044,0,0,0,0,0,0,0,0
B11-16/S2-6,11,16,2,6,308,0,0,0,1263,798,443,14,5,1,2,0,0,0,0
B13-16/S1-5,13,16,1,5,251,0,0,0,1263,834,429,0,0,0,0,0,0,0,0
B13-16/S2-6,13,16,2,6,291,0,0,0,1263,819,444,0,0,0,0,0,0,0,0
B14-16/S2-10,14,16,2,10,293,0,0,0,1263,817,414,26,1,0,5,0,0,0,0
B16/S2-9,16,16,2,9,306,0,0,0,1263,783,474,0,5,0,1,0,0,0,0
B7-15/S2-9,7,15,2,9,285,0,0,0,1262,176,1085,0,1,0,0,0,0,0,0
B9-14/S2-6,9,14,2,6,287,0,0,0,1262,538,594,42,57,0,28,0,1,0,1
B11-15/S2-6,11,15,2,6,317,0,0,0,1262,787,453,11,10,0,1,0,0,0,0
B12-13/S2-7,12,13,2,7,290,0,0,0,1262,666,572,3,20,0,1,0,0,0,0
B7-8/S2-7,7,8,2,7,297,0,0,0,1261,229,952,9,64,0,5,0,1,0,0
B7-12/S1-15,7,12,1,15,225,0,0,0,1260,756,504,0,0,0,0,0,0,0,0
B7-13/S2-6,7,13,2,6,291,0,0,0,1260,110,994,22,121,0,10,0,0,0,1
B8/S2-15,8,8,2,15,260,0,0,0,1260,894,366,0,0,0,0,0,0,0,0
B8-9/S2-14,8,9,2,14,282,0,0,0,1260,984,276,0,0,0,0,0,0,0,0
B8-11/S2-8,8,11,2,8,302,0,0,0,1260,201,923,17,104,3,11,0,1,0,0
B11-13/S1-4,11,13,1,4,225,0,0,0,1260,1182,71,7,0,0,0,0,0,0,0
B7-8/S2-15,7,8,2,15,300,0,0,0,1259,820,439,0,0,0,0,0,0,0,0
B7-14/S2-5,7,14,2,5,296,0,0,0,1259,195,801,12,218,0,25,0,5,0,0
B7-14/S2-11,7,14,2,11,267,0,0,0,1259,228,1031,0,0,0,0,0,0,0,0
B7-16/S1-11,7,16,1,11,268,0,0,0,1259,362,897,0,0,0,0,0,0,0,0
B8-12/S2-11,8,12,2,11,300,0,0,0,1259,307,877,0,72,0,2,0,0,0,1
B8-14/S2-8,8,14,2,8,287,0,0,0,1259,169,1043,11,21,0,15,0,0,0,0
B8-15/S1-15,8,15,1,15,237,0,0,0,1259,771,488,0,0,0,0,0,0,0,0
B13-14/S2-6,13,14,2,6,303,0,0,0,1259,794,465,0,0,0,0,0,0,0,0
B14/S2-13,14,14,2,13,326,0,0,0,1259,818,441,0,0,0,0,0,0,0,0
B7-9/S1-15,7,9,1,15,243,0,0,0,1258,842,416,0,0,0,0,0,0,0,0
B7-14/S2-13,7,14,2,13,250,0,0,0,1258,328,930,0,0,0,0,0,0,0,0
B11-15/S2-9,11,15,2,9,309,0,0,0,1258,656,589,0,10,0,3,0,0,0,0
B6-12/S1-4,6,12,1,4,230,0,29,0,1257,69,560,215,180,0,176,0,9,1,5
B7-9/S2-8,7,9,2,8,292,0,0,0,1257,565,625,1,65,0,1,0,0,0,0
B7-13/S1-12,7,13,1,12,257,0,0,0,1257,657,587,0,13,0,0,0,0,0,0
B8-9/S2-11,8,9,2,11,290,0,0,0,1257,719,536,0,2,0,0,0,0,0,0
B11-14/S2-6,11,14,2,6,285,0,0,0,1257,768,462,13,7,1,6,0,0,0,0
B6-10/S0-4,6,10,0,4,31,0,359,0,1256,155,549,164,187,1,144,0,6,0,2
B6-14/S1-4,6,14,1,4,243,0,26,0,1256,55,602,190,181,1,174,0,8,0,4
B7-13/S1-13,7,13,1,13,251,0,0,0,1256,737,519,0,0,0,0,0,0,0,0
B7-14/S1-15,7,14,1,15,234,0,0,0,1256,740,516,0,0,0,0,0,0,0,0
B8-10/S2-9,8,10,2,9,274,0,0,0,1256,338,852,1,59,1,2,0,3,0,0
B8-16/S2-11,8,16,2,11,271,0,0,0,1256,214,1042,0,0,0,0,0,0,0,0
B9-11/S2-6,9,11,2,6,288,0,0,0,1256,582,534,48,50,2,35,0,0,0,0
B10-15/S1-5,10,15,1,5,225,0,0,0,1256,824,401,21,1,0,9,0,0,0,0
B12/S2-5,12,12,2,5,268,0,0,0,1255,585,566,11,87,0,6,0,0,0,0
B15/S2-5,15,15,2,5,281,0,0,0,1255,549,572,24,103,0,6,0,0,0,0
B8-15/S2-11,8,15,2,11,291,0,0,0,1254,218,1036,0,0,0,0,0,0,0,0
B9-12/S2-5,9,12,2,5,284,0,0,0,1254,533,603,6,101,2,5,1,2,0,1
B7-14/S2-12,7,14,2,12,260,0,0,0,1253,273,980,0,0,0,0,0,0,0,0
B7-16/S2-13,7,16,2,13,264,0,0,0,1253,249,1004,0,0,0,0,0,0,0,0
B8-10/S2-8,8,10,2,8,316,0,0,0,1253,234,843,14,141,5,10,0,5,0,0
B8-14/S1-15,8,14,1,15,219,0,0,0,1253,763,490,0,0,0,0,0,0,0,0
B11/S1-5,11,11,1,5,237,0,0,0,1253,846,406,0,1,0,0,0,0,0,0
B14/S2-5,14,14,2,5,281,0,0,0,1253,533,597,16,101,0,5,0,0,0,0
B7/S2-5,7,7,2,5,317,0,0,0,1252,538,586,13,63,2,34,1,6,0,2
B7-12/S2-9,7,12,2,9,306,0,0,0,1252,189,1019,0,44,0,0,0,0,0,0
B8-10/S2-10,8,10,2,10,283,0,0,0,1252,621,605,0,23,0,1,0,2,0,0
B8-15/S2-13,8,15,2,13,287,0,0,0,1252,310,942,0,0,0,0,0,0,0,0
B10-14/S1-5,10,14,1,5,244,0,0,0,1252,830,395,21,0,0,6,0,0,0,0
B7/S2-11,7,7,2,11,329,0,0,0,1251,864,387,0,0,0,0,0,0,0,0
B7-11/S1-15,7,11,1,15,196,0,0,0,1251,711,540,0,0,0,0,0,0,0,0
B7-14/S2-7,7,14,2,7,309,0,0,0,1251,135,1102,4,7,0,3,0,0,0,0
B7-10/S2-9,7,10,2,9,269,0,0,0,1250,364,836,0,48,0,1,0,1,0,0
B8-10/S2-14,8,10,2,14,252,0,0,0,1250,927,323,0,0,0,0,0,0,0,0
B9-10/S1-5,9,10,1,5,226,0,0,0,1250,787,352,73,7,3,24,0,2,1,0
B6-10/S1-4,6,10,1,4,225,0,61,0,1249,66,622,182,177,1,149,0,5,0,3
B7-8/S2-10,7,8,2,10,300,0,0,0,1249,985,263,0,1,0,0,0,0,0,0
B7-14/S0-1,7,14,0,1,82,0,0,0,1249,646,603,0,0,0,0,0,0,0,0
B7-16/S0-16,7,16,0,16,29,0,0,0,1249,1249,0,0,0,0,0,0,0,0,0
B8-9/S2-12,8,9,2,12,273,0,0,0,1249,969,279,0,1,0,0,0,0,0,0
B13-14/S2-5,13,14,2,5,298,0,0,0,1249,563,543,14,122,0,6,0,0,0,0
B7-13/S2-5,7,13,2,5,296,0,0,0,1248,192,774,13,232,0,28,0,2,0,0
B7-16/S2-11,7,16,2,11,268,0,0,0,1248,226,1022,0,0,0,0,0,0,0,0
B8-9/S2-16,8,9,2,16,279,0,0,0,1248,996,252,0,0,0,0,0,0,0,0
B8-13/S2-10,8,13,2,10,293,0,0,0,1248,234,983,0,31,0,0,0,0,0,0
B8-14/S0-16,8,14,0,16,27,0,0,0,1248,1248,0,0,0,0,0,0,0,0,0
B8-14/S2-9,8,14,2,9,295,0,0,0,1248,188,1048,0,12,0,0,0,0,0,0
B7-16/S2-8,7,16,2,8,317,0,0,0,1247,170,1071,0,4,0,2,0,0,0,0
B8-15/S2-12,8,15,2,12,294,0,0,0,1247,255,992,0,0,0,0,0,0,0,0
B16/S1-5,16,16,1,5,250,0,0,0,1247,818,429,0,0,0,0,0,0,0,0
B6-11/S1-4,6,11,1,4,249,0,29,0,1246,54,621,179,176,1,170,0,4,0,2
B7-10/S2-6,7,10,2,6,286,0,0,0,1246,140,632,23,407,3,23,0,6,0,0
B7-10/S2-13,7,10,2,13,271,0,0,0,1246,613,633,0,0,0,0,0,0,0,0
B7-15/S0-16,7,15,0,16,21,0,0,0,1246,1246,0,0,0,0,0,0,0,0,0
B7-15/S2-12,7,15,2,12,273,0,0,0,1246,276,970,0,0,0,0,0,0,0,0
B8-11/S2-12,8,11,2,12,278,0,0,0,1246,898,344,0,4,0,0,0,0,0,0
B14-15/S2-5,14,15,2,5,300,0,0,0,1246,553,571,13,101,0,6,0,0,0,0
B7-14/S0-16,7,14,0,16,27,0,0,0,1245,1245,0,0,0,0,0,0,0,0,0
B8-15/S2-10,8,15,2,10,294,0,0,0,1245,218,1026,0,1,0,0,0,0,0,0
B10-16/S2-5,10,16,2,5,299,0,0,0,1245,549,627,3,62,0,2,1,0,1,0
B7-10/S1-16,7,10,1,16,210,0,0,0,1244,1244,0,0,0,0,0,0,0,0,0
B7-14/S2-9,7,14,2,9,303,0,0,0,1244,170,1072,0,2,0,0,0,0,0,0
B7-14/S2-10,7,14,2,10,261,0,0,0,1244,224,1020,0,0,0,0,0,0,0,0
B7-16/S2-9,7,16,2,9,315,0,0,0,1244,160,1083,0,1,0,0,0,0,0,0
B8-12/S2-10,8,12,2,10,287,0,0,0,1244,261,911,0,69,0,2,0,1,0,0
B7-10/S2-8,7,10,2,8,283,0,0,0,1243,295,848,1,98,0,1,0,0,0,0
B8-11/S2-11,8,11,2,11,277,0,0,0,1243,608,606,0,29,0,0,0,0,0,0
B8-12/S0-16,8,12,0,16,27,0,0,0,1243,1243,0,0,0,0,0,0,0,0,0
B9/S2-5,9,9,2,5,270,0,0,0,1243,557,576,18,78,0,11,0,1,0,1
B7-11/S2-10,7,11,2,10,278,0,0,0,1242,519,684,0,38,0,1,0,0,0,0
B7-12/S2-11,7,12,2,11,269,0,0,0,1242,302,904,0,35,0,1,0,0,0,0
B8-14/S2-10,8,14,2,10,298,0,0,0,1242,209,1023,0,10,0,0,0,0,0,0
B8-15/S0-16,8,15,0,16,29,0,0,0,1242,1242,0,0,0,0,0,0,0,0,0
B6-16/S1-4,6,16,1,4,234,0,33,0,1241,45,595,206,191,0,140,0,8,0,1
B7-15/S1-15,7,15,1,15,226,0,0,0,1241,714,527,0,0,0,0,0,0,0,0
B12-15/S2-6,12,15,2,6,329,0,0,0,1241,786,413,17,22,0,3,0,0,0,0
B7-9/S2-12,7,9,2,12,273,0,0,0,1240,891,349,0,0,0,0,0,0,0,0
B7-11/S2-13,7,11,2,13,278,0,0,0,1240,633,607,0,0,0,0,0,0,0,0
B7-13/S2-8,7,13,2,8,311,0,0,0,1240,172,1048,1,19,0,0,0,0,0,0
B8-11/S2-14,8,11,2,14,290,0,0,0,1240,850,390,0,0,0,0,0,0,0,0
B13/S2-5,13,13,2,5,289,0,0,0,1240,598,525,10,100,0,6,0,0,0,0
B15-16/S1-4,15,16,1,4,214,0,0,0,1240,1172,68,0,0,0,0,0,0,0,0
B7-15/S2-13,7,15,2,13,280,0,0,0,1239,344,895,0,0,0,0,0,0,0,0
B7-16/S2-14,7,16,2,14,296,0,0,0,1239,328,911,0,0,0,0,0,0,0,0
B8-14/S2-14,8,14,2,14,266,0,0,0,1239,624,615,0,0,0,0,0,0,0,0
B7-9/S2-13,7,9,2,13,310,0,0,0,1238,662,576,0,0,0,0,0,0,0,0
B8-15/S2-8,8,15,2,8,272,0,0,0,1238,167,1029,9,23,0,10,0,0,0,0
B11-14/S2-5,11,14,2,5,298,0,0,0,1238,577,540,13,101,0,7,0,0,0,0
B15-16/S2-5,15,16,2,5,282,0,0,0,1238,557,549,18,102,0,11,0,0,0,0
B7-8/S2-14,7,8,2,14,317,0,0,0,1237,987,250,0,0,0,0,0,0,0,0
B7-8/S2-11,7,8,2,11,278,0,0,0,1236,778,458,0,0,0,0,0,0,0,0
B7-8/S2-12,7,8,2,12,260,0,0,0,1236,917,319,0,0,0,0,0,0,0,0
B7-12/S2-10,7,12,2,10,278,0,0,0,1236,253,921,0,62,0,0,0,0,0,0
B11-16/S1-4,11,16,1,4,254,0,0,0,1236,1152,80,4,0,0,0,0,0,0,0
B5/S0-7,5,5,0,7,20,467,0,0,1235,769,466,0,0,0,0,0,0,0,0
B6/S2-6,6,6,2,6,270,0,2,0,1235,173,333,232,89,5,299,0,3,0,1
B7-15/S1-13,7,15,1,13,239,0,0,0,1235,474,761,0,0,0,0,0,0,0,0
B8-10/S1-16,8,10,1,16,218,0,0,0,1235,1235,0,0,0,0,0,0,0,0,0
B11/S2-5,11,11,2,5,306,0,0,0,1235,580,544,13,90,0,7,0,0,0,0
